path	classification	delivery_boundary	proposed_template_id	evidence_reason
src/Parrot.Cli/Enhanced/Tools/ToolPresenterRegistry.cs	ui-only-text			CLI rendering/input text is terminal-facing; no path from this file to LLMRequest, child Send, injected system history, or tool-result history was found.
src/Parrot.Cli/Enhanced/Tools/ToolReport.cs	ui-only-text			CLI rendering/input text is terminal-facing; no path from this file to LLMRequest, child Send, injected system history, or tool-result history was found.
src/Parrot.Cli/Enhanced/Tools/ToolScrollbackValue.cs	ui-only-text			CLI rendering/input text is terminal-facing; no path from this file to LLMRequest, child Send, injected system history, or tool-result history was found.
src/Parrot.Cli/Enhanced/Tools/ToolTerminalPresentation.cs	ui-only-text			CLI rendering/input text is terminal-facing; no path from this file to LLMRequest, child Send, injected system history, or tool-result history was found.
src/Parrot.Cli/Enhanced/Tools/ToolTerminalStatus.cs	ui-only-text			CLI rendering/input text is terminal-facing; no path from this file to LLMRequest, child Send, injected system history, or tool-result history was found.
src/Parrot.Cli/Enhanced/Tools/ToolYamlFormatter.cs	ui-only-text			CLI rendering/input text is terminal-facing; no path from this file to LLMRequest, child Send, injected system history, or tool-result history was found.
src/Parrot.Cli/Enhanced/Tools/WaitAgentToolPresenter.cs	ui-only-text			CLI rendering/input text is terminal-facing; no path from this file to LLMRequest, child Send, injected system history, or tool-result history was found.
src/Parrot.Cli/Enhanced/Tools/WaitProcessToolPresenter.cs	ui-only-text			CLI rendering/input text is terminal-facing; no path from this file to LLMRequest, child Send, injected system history, or tool-result history was found.
src/Parrot.Cli/Enhanced/Tools/WaitToolPresenter.cs	ui-only-text			CLI rendering/input text is terminal-facing; no path from this file to LLMRequest, child Send, injected system history, or tool-result history was found.
src/Parrot.Cli/Enhanced/Tools/WebFetchToolPresenter.cs	ui-only-text			CLI rendering/input text is terminal-facing; no path from this file to LLMRequest, child Send, injected system history, or tool-result history was found.
src/Parrot.Cli/Enhanced/Tools/WriteStdinToolPresenter.cs	ui-only-text			CLI rendering/input text is terminal-facing; no path from this file to LLMRequest, child Send, injected system history, or tool-result history was found.
src/Parrot.Cli/Enhanced/Tools/WriteToolPresenter.cs	ui-only-text			CLI rendering/input text is terminal-facing; no path from this file to LLMRequest, child Send, injected system history, or tool-result history was found.
src/Parrot.Cli/Enhanced/UnixRawTerminal.cs	ui-only-text			CLI rendering/input text is terminal-facing; no path from this file to LLMRequest, child Send, injected system history, or tool-result history was found.
src/Parrot.Cli/GrpcServer.cs	ui-only-text			CLI rendering/input text is terminal-facing; no path from this file to LLMRequest, child Send, injected system history, or tool-result history was found.
src/Parrot.Cli/GrpcTransportClient.cs	ui-only-text			CLI rendering/input text is terminal-facing; no path from this file to LLMRequest, child Send, injected system history, or tool-result history was found.
src/Parrot.Cli/GrpcTransportLimits.cs	ui-only-text			CLI rendering/input text is terminal-facing; no path from this file to LLMRequest, child Send, injected system history, or tool-result history was found.
src/Parrot.Cli/IInterruptListener.cs	ui-only-text			CLI rendering/input text is terminal-facing; no path from this file to LLMRequest, child Send, injected system history, or tool-result history was found.
src/Parrot.Cli/Interrupts.cs	ui-only-text			CLI rendering/input text is terminal-facing; no path from this file to LLMRequest, child Send, injected system history, or tool-result history was found.
src/Parrot.Cli/Parrot.Cli.csproj	ui-only-text			CLI rendering/input text is terminal-facing; no path from this file to LLMRequest, child Send, injected system history, or tool-result history was found.
src/Parrot.Cli/PermissionInteractionPresenter.cs	ui-only-text			CLI rendering/input text is terminal-facing; no path from this file to LLMRequest, child Send, injected system history, or tool-result history was found.
src/Parrot.Cli/Program.cs	ui-only-text			CLI rendering/input text is terminal-facing; no path from this file to LLMRequest, child Send, injected system history, or tool-result history was found.
src/Parrot.Cli/PromptAttachmentIntent.cs	ui-only-text			CLI rendering/input text is terminal-facing; no path from this file to LLMRequest, child Send, injected system history, or tool-result history was found.
src/Parrot.Cli/PromptAttachmentIntentKind.cs	ui-only-text			CLI rendering/input text is terminal-facing; no path from this file to LLMRequest, child Send, injected system history, or tool-result history was found.
src/Parrot.Cli/PromptAttachmentParser.cs	ui-only-text			CLI rendering/input text is terminal-facing; no path from this file to LLMRequest, child Send, injected system history, or tool-result history was found.
src/Parrot.Cli/PromptAttachmentUploader.cs	ui-only-text			CLI rendering/input text is terminal-facing; no path from this file to LLMRequest, child Send, injected system history, or tool-result history was found.
src/Parrot.Cli/TransportAddress.cs	ui-only-text			CLI rendering/input text is terminal-facing; no path from this file to LLMRequest, child Send, injected system history, or tool-result history was found.
src/Parrot.Cli/TransportAddressKind.cs	ui-only-text			CLI rendering/input text is terminal-facing; no path from this file to LLMRequest, child Send, injected system history, or tool-result history was found.
src/Parrot.Cli/TransportToken.cs	ui-only-text			CLI rendering/input text is terminal-facing; no path from this file to LLMRequest, child Send, injected system history, or tool-result history was found.
src/Parrot.Core/Agent/ActiveAgentSnapshot.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Agent/ActiveWorkCompletionReminder.cs	confirmed	Build -> AgentSession injected system history -> AgentSession.Call LLMRequest.Messages	agent-session.active-work-reminder	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Agent/AgentCompletionDeliveryPolicy.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Agent/AgentExecution.cs	confirmed	FormatCompletion -> parent injected user history -> AgentSession.Call LLMRequest.Messages	agent-session.child-completion	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Agent/AgentExecutionStatus.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Agent/AgentIdentity.cs	confirmed	Context formatting -> SessionIdentityProvider -> LLMRequest.Instructions	system.agent-identity	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Agent/AgentLaunchRequest.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Agent/AgentProfile.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Agent/AgentRegistry.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Agent/AgentRegistryException.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Agent/AgentScope.cs	confirmed	Format -> AgentIdentity.Context -> SessionIdentityProvider -> LLMRequest.Instructions	system.agent-scope	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Agent/AgentSelection.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Agent/AgentSendResult.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
src/Parrot.Core/Agent/AgentSession.cs	confirmed	final-budget/restored/reminder/interruption prose -> system/tool/history messages -> AgentSession.Call LLMRequest.Messages	agent-session.lifecycle-messages	Repository-authored prose is materialized at the stated model delivery boundary.
src/Parrot.Core/Agent/AgentSessionActivity.cs	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
